Namespace,Hash,Function Name,Parameters,Return Type,Description
AUDIO,0x3523634255FC3318,PLAY_PED_AMBIENT_SPEECH_WITH_VOICE_NATIVE,"ped:Ped, speechName:char*, voiceName:char*, speechParam:char*, p4:BOOL",void,"```
This is the same as PLAY_PED_AMBIENT_SPEECH_NATIVE and PLAY_PED_AMBIENT_SPEECH_AND_CLONE_NATIVE but it will allow you to play a speech file from a specific voice file. It works on players and all peds, even animals.
EX (C#):
GTA.Native.Function.Call(Hash._0x3523634255FC3318, Game.Player.Character, ""GENERIC_INSULT_HIGH"", ""s_m_y_sheriff_01_white_full_01"", ""SPEECH_PARAMS_FORCE_SHOUTED"", 0);
The first param is the ped you want to play it on, the second is the speech name, the third is the voice name, the fourth is the speech param, and the last param is usually always 0.
```"
AUDIO,0x67C540AA08E4A6F5,PLAY_SOUND_FRONTEND,"soundId:int, audioName:char*, audioRef:char*, p3:BOOL",void,"```
List: https://pastebin.com/DCeRiaLJ
All occurrences as of Cayo Perico Heist DLC (b2189), sorted alphabetically and identical lines removed: https://git.io/JtLxM
```"
AUDIO,0x8D8686B622B88120,PLAY_SOUND_FROM_COORD,"soundId:int, audioName:char*, x:float, y:float, z:float, audioRef:char*, isNetwork:BOOL, range:int, p8:BOOL",void,"```
All found occurrences in b617d, sorted alphabetically and identical lines removed: pastebin.com/eeFc5DiW  
gtaforums.com/topic/795622-audio-for-mods  
```"
AUDIO,0x89049DD63C08B5D1,PLAY_STREAM_FROM_PED,ped:Ped,void,
AUDIO,0xE65F427EB70AB1ED,PLAY_SOUND_FROM_ENTITY,"soundId:int, audioName:char*, entity:Entity, audioRef:char*, isNetwork:BOOL, p5:Any",void,"```
All found occurrences in b617d, sorted alphabetically and identical lines removed: pastebin.com/f2A7vTj0   
No changes made in b678d.  
gtaforums.com/topic/795622-audio-for-mods  
```"
AUDIO,0xEBAA9B64D76356FD,PLAY_STREAM_FROM_OBJECT,object:Object,void,"```
Used with AUDIO::LOAD_STREAM
Example from finale_heist2b.c4:
TASK::TASK_SYNCHRONIZED_SCENE(l_4C8[2/*14*/], l_4C8[2/*14*/]._f7, l_30A, ""push_out_vault_l"", 4.0, -1.5, 5, 713, 4.0, 0);
                    PED::SET_SYNCHRONIZED_SCENE_PHASE(l_4C8[2/*14*/]._f7, 0.0);
                    PED::_2208438012482A1A(l_4C8[2/*14*/], 0, 0);
                    PED::SET_PED_COMBAT_ATTRIBUTES(l_4C8[2/*14*/], 38, 1);
                    PED::SET_BLOCKING_OF_NON_TEMPORARY_EVENTS(l_4C8[2/*14*/], 1);
                    if (AUDIO::LOAD_STREAM(""Gold_Cart_Push_Anim_01"", ""BIG_SCORE_3B_SOUNDS"")) {
                        AUDIO::PLAY_STREAM_FROM_OBJECT(l_36F[0/*1*/]);
                    }
```"
AUDIO,0x21442F412E8DE56B,PLAY_STREAM_FROM_POSITION,"x:float, y:float, z:float",void,
AUDIO,0x58FCE43488F9F5F4,PLAY_STREAM_FRONTEND,,void,
AUDIO,0xB70374A758007DFA,PLAY_STREAM_FROM_VEHICLE,vehicle:Vehicle,void,
AUDIO,0x62A456AA4769EF34,PLAY_VEHICLE_DOOR_CLOSE_SOUND,"vehicle:Vehicle, doorIndex:int",void,
AUDIO,0x8B2FD4560E55DD2D,PLAY_SYNCHRONIZED_AUDIO_EVENT,p0:Any,BOOL,
AUDIO,0x3A539D52857EA82D,PLAY_VEHICLE_DOOR_OPEN_SOUND,"vehicle:Vehicle, doorIndex:int",void,
AUDIO,0x6004BCB0E226AAEA,PRELOAD_SCRIPT_PHONE_CONVERSATION,"p0:BOOL, p1:BOOL",void,
AUDIO,0x3B3CAD6166916D87,PRELOAD_SCRIPT_CONVERSATION,"p0:BOOL, p1:BOOL, p2:BOOL, p3:BOOL",void,
AUDIO,0xCA4CEA6AE0000A7E,_PRELOAD_VEHICLE_AUDIO,model:Hash,void,"```
NativeDB Introduced: v1180
```"
AUDIO,0x9D74AE343DB65533,PREPARE_ALARM,alarmName:char*,BOOL,"```
Example:  
bool prepareAlarm = AUDIO::PREPARE_ALARM(""PORT_OF_LS_HEIST_FORT_ZANCUDO_ALARMS"");  
```"
AUDIO,0x1E5185B72EF5158A,PREPARE_MUSIC_EVENT,eventName:char*,BOOL,"```
All music event names found in the b617d scripts: pastebin.com/GnYt0R3P  
```"
AUDIO,0xC7ABCACA4985A766,PREPARE_SYNCHRONIZED_AUDIO_EVENT,"p0:char*, p1:Any",Any,
AUDIO,0xFBE20329593DEC9D,RECORD_BROKEN_GLASS,"x:float, y:float, z:float, radius:float",void,
AUDIO,0xC6ED9D5092438D91,REGISTER_SCRIPT_WITH_AUDIO,p0:int,void,"**This native does absolutely nothing, just a nullsub**"
AUDIO,0x029FE7CD1B7E2E75,PREPARE_SYNCHRONIZED_AUDIO_EVENT_FOR_SCENE,"p0:Any, p1:Any*",BOOL,
AUDIO,0x65475A218FFAA93D,RELEASE_AMBIENT_AUDIO_BANK,,void,
AUDIO,0x0EC92A1BF0857187,RELEASE_MISSION_AUDIO_BANK,,void,
AUDIO,0x7A2D8AD0A9EB9C3F,RELEASE_SCRIPT_AUDIO_BANK,,void,
AUDIO,0x77ED170667F50170,RELEASE_NAMED_SCRIPT_AUDIO_BANK,audioBank:char*,void,
AUDIO,0x353FC880830B88FA,RELEASE_SOUND_ID,soundId:int,void,
AUDIO,0xCE4AC0439F607045,RELEASE_WEAPON_AUDIO,,void,"```
NativeDB Introduced: v323
```"
AUDIO,0xB4BBFD9CD8B3922B,REMOVE_PORTAL_SETTINGS_OVERRIDE,p0:char*,void,"```
 Found in the b617d scripts, duplicates removed:
 AUDIO::_B4BBFD9CD8B3922B(""V_CARSHOWROOM_PS_WINDOW_UNBROKEN"");
 AUDIO::_B4BBFD9CD8B3922B(""V_CIA_PS_WINDOW_UNBROKEN"");
 AUDIO::_B4BBFD9CD8B3922B(""V_DLC_HEIST_APARTMENT_DOOR_CLOSED"");
 AUDIO::_B4BBFD9CD8B3922B(""V_FINALEBANK_PS_VAULT_INTACT"");
 AUDIO::_B4BBFD9CD8B3922B(""V_MICHAEL_PS_BATHROOM_WITH_WINDOW"");
```"
AUDIO,0x18EB48CFC41F2EA0,REMOVE_ENTITY_FROM_AUDIO_MIX_GROUP,"entity:Entity, p1:float",void,
AUDIO,0x2F844A8B08D76685,REQUEST_SCRIPT_AUDIO_BANK,"p0:char*, p1:BOOL",BOOL,"```
All occurrences and usages found in b617d, sorted alphabetically and identical lines removed: pastebin.com/AkmDAVn6  
```

```
NativeDB Added Parameter 3: int p2
```"
AUDIO,0xFE02FFBED8CA9D99,REQUEST_AMBIENT_AUDIO_BANK,"p0:char*, p1:BOOL",BOOL,"```
All occurrences and usages found in b617d, sorted alphabetically and identical lines removed: pastebin.com/XZ1tmGEz
```

```
NativeDB Added Parameter 3: Any p2
```"
AUDIO,0x7345BDD95E62E0F2,REQUEST_MISSION_AUDIO_BANK,"p0:char*, p1:BOOL",BOOL,"```
All occurrences and usages found in b617d: pastebin.com/NzZZ2Tmm  
```

```
NativeDB Added Parameter 3: Any p2
```"
AUDIO,0xF54BB7B61036F335,RESET_PED_AUDIO_FLAGS,ped:Ped,void,
AUDIO,0xE78503B10C4314E0,RESET_TREVOR_RAGE,,void,
AUDIO,0x9AEB285D1818C9AC,RESTART_SCRIPTED_CONVERSATION,,void,
AUDIO,0x6C8065A3B780185B,SET_AMBIENT_VOICE_NAME,"ped:Ped, name:char*",void,"```
Audio List  
gtaforums.com/topic/795622-audio-for-mods/  
All found occurrences in b617d, sorted alphabetically and identical lines removed: pastebin.com/FTeAj4yZ  
Yes  
```"
AUDIO,0x395BF71085D1B1D9,SET_AGGRESSIVE_HORNS,toggle:BOOL,void,"```
Makes pedestrians sound their horn longer, faster and more agressive when they use their horn.  
```"
AUDIO,0x9A53DED9921DE990,_SET_AMBIENT_VOICE_NAME_HASH,"ped:Ped, hash:Hash",void,
AUDIO,0x9748FA4DE50CCE3E,SET_AMBIENT_ZONE_LIST_STATE,"p0:char*, p1:BOOL, p2:BOOL",void,
AUDIO,0xBDA07E5950085E46,SET_AMBIENT_ZONE_STATE,"zoneName:char*, p1:BOOL, p2:BOOL",void,
AUDIO,0xF3638DAE8C4045E1,SET_AMBIENT_ZONE_LIST_STATE_PERSISTENT,"ambientZone:char*, p1:BOOL, p2:BOOL",void,
AUDIO,0x1D6650420CEC9D3B,SET_AMBIENT_ZONE_STATE_PERSISTENT,"ambientZone:char*, p1:BOOL, p2:BOOL",void,
AUDIO,0xCC97B29285B1DC3B,SET_ANIMAL_MOOD,"animal:Ped, mood:int",void,"```
mood can be 0 or 1 (it's not a boolean value!). Effects audio of the animal.  
```"
AUDIO,0xB9EFD5C25018725A,SET_AUDIO_FLAG,"flagName:char*, toggle:BOOL",void,"```
Possible flag names:  
""ActivateSwitchWheelAudio""  
""AllowAmbientSpeechInSlowMo""  
""AllowCutsceneOverScreenFade""  
""AllowForceRadioAfterRetune""  
""AllowPainAndAmbientSpeechToPlayDuringCutscene""  
""AllowPlayerAIOnMission""  
""AllowPoliceScannerWhenPlayerHasNoControl""  
""AllowRadioDuringSwitch""  
""AllowRadioOverScreenFade""  
""AllowScoreAndRadio""  
""AllowScriptedSpeechInSlowMo""  
""AvoidMissionCompleteDelay""  
""DisableAbortConversationForDeathAndInjury""  
""DisableAbortConversationForRagdoll""  
""DisableBarks""  
""DisableFlightMusic""  
""DisableReplayScriptStreamRecording""  
""EnableHeadsetBeep""  
""ForceConversationInterrupt""  
""ForceSeamlessRadioSwitch""  
""ForceSniperAudio""  
""FrontendRadioDisabled""  
""HoldMissionCompleteWhenPrepared""  
""IsDirectorModeActive""  
""IsPlayerOnMissionForSpeech""  
""ListenerReverbDisabled""  
""LoadMPData""  
""MobileRadioInGame""  
""OnlyAllowScriptTriggerPoliceScanner""  
""PlayMenuMusic""  
""PoliceScannerDisabled""  
""ScriptedConvListenerMaySpeak""  
""SpeechDucksScore""  
""SuppressPlayerScubaBreathing""  
""WantedMusicDisabled""  
""WantedMusicOnMission""  
-------------------------------  
No added flag names between b393d and b573d, including b573d.  
#######################################################################  
""IsDirectorModeActive"" is an audio flag which will allow you to play speech infinitely without any pauses like in Director Mode.  
-----------------------------------------------------------------------  
All flag IDs and hashes:  
ID: 01 | Hash: 0x20A7858F  
ID: 02 | Hash: 0xA11C2259  
ID: 03 | Hash: 0x08DE4700  
ID: 04 | Hash: 0x989F652F  
ID: 05 | Hash: 0x3C9E76BA  
ID: 06 | Hash: 0xA805FEB0  
ID: 07 | Hash: 0x4B94EA26  
ID: 08 | Hash: 0x803ACD34  
ID: 09 | Hash: 0x7C741226  
ID: 10 | Hash: 0x31DB9EBD  
ID: 11 | Hash: 0xDF386F18  
ID: 12 | Hash: 0x669CED42  
ID: 13 | Hash: 0x51F22743  
ID: 14 | Hash: 0x2052B35C  
ID: 15 | Hash: 0x071472DC  
ID: 16 | Hash: 0xF9928BCC  
ID: 17 | Hash: 0x7ADBDD48  
ID: 18 | Hash: 0xA959BA1A  
ID: 19 | Hash: 0xBBE89B60  
ID: 20 | Hash: 0x87A08871  
ID: 21 | Hash: 0xED1057CE  
ID: 22 | Hash: 0x1584AD7A  
ID: 23 | Hash: 0x8582CFCB  
ID: 24 | Hash: 0x7E5E2FB0  
ID: 25 | Hash: 0xAE4F72DB  
ID: 26 | Hash: 0x5D16D1FA  
ID: 27 | Hash: 0x06B2F4B8  
ID: 28 | Hash: 0x5D4CDC96  
ID: 29 | Hash: 0x8B5A48BA  
ID: 30 | Hash: 0x98FBD539  
ID: 31 | Hash: 0xD8CB0473  
ID: 32 | Hash: 0x5CBB4874  
ID: 33 | Hash: 0x2E9F93A9  
ID: 34 | Hash: 0xD93BEA86  
ID: 35 | Hash: 0x92109B7D  
ID: 36 | Hash: 0xB7EC9E4D  
ID: 37 | Hash: 0xCABDBB1D  
ID: 38 | Hash: 0xB3FD4A52  
ID: 39 | Hash: 0x370D94E5  
ID: 40 | Hash: 0xA0F7938F  
ID: 41 | Hash: 0xCBE1CE81  
ID: 42 | Hash: 0xC27F1271  
ID: 43 | Hash: 0x9E3258EB  
ID: 44 | Hash: 0x551CDA5B  
ID: 45 | Hash: 0xCB6D663C  
ID: 46 | Hash: 0x7DACE87F  
ID: 47 | Hash: 0xF9DE416F  
ID: 48 | Hash: 0x882E6E9E  
ID: 49 | Hash: 0x16B447E7  
ID: 50 | Hash: 0xBD867739  
ID: 51 | Hash: 0xA3A58604  
ID: 52 | Hash: 0x7E046BBC  
ID: 53 | Hash: 0xD95FDB98  
ID: 54 | Hash: 0x5842C0ED  
ID: 55 | Hash: 0x285FECC6  
ID: 56 | Hash: 0x9351AC43  
ID: 57 | Hash: 0x50032E75  
ID: 58 | Hash: 0xAE6D0D59  
ID: 59 | Hash: 0xD6351785  
ID: 60 | Hash: 0xD25D71BC  
ID: 61 | Hash: 0x1F7F6423  
ID: 62 | Hash: 0xE24C3AA6  
ID: 63 | Hash: 0xBFFDD2B7  
```"
AUDIO,0xEF21A9EF089A2668,SET_AUDIO_SCENE_VARIABLE,"scene:char*, variable:char*, value:float",void,
AUDIO,0xA5F377B175A699C5,SET_AUDIO_SCRIPT_CLEANUP_TIME,time:int,void,
AUDIO,0x12561FCBB62D5B9C,SET_AUDIO_SPECIAL_EFFECT_MODE,mode:int,void,"Needs to be called every frame.
Audio mode to apply this frame: https://alloc8or.re/gta5/doc/enums/audSpecialEffectMode.txt"
AUDIO,0xE5564483E407F914,SET_AUDIO_VEHICLE_PRIORITY,"vehicle:Vehicle, p1:Any",void,
AUDIO,0x4E404A9361F75BB2,SET_CUSTOM_RADIO_TRACK_LIST,"radioStation:char*, trackListName:char*, p2:BOOL",void,"```
Examples:
AUDIO::SET_CUSTOM_RADIO_TRACK_LIST(""RADIO_01_CLASS_ROCK"", ""END_CREDITS_KILL_MICHAEL"", 1);
AUDIO::SET_CUSTOM_RADIO_TRACK_LIST(""RADIO_01_CLASS_ROCK"", ""END_CREDITS_KILL_MICHAEL"", 1);
AUDIO::SET_CUSTOM_RADIO_TRACK_LIST(""RADIO_01_CLASS_ROCK"", ""END_CREDITS_KILL_TREVOR"", 1);
AUDIO::SET_CUSTOM_RADIO_TRACK_LIST(""RADIO_01_CLASS_ROCK"", ""END_CREDITS_SAVE_MICHAEL_TREVOR"", 1);
AUDIO::SET_CUSTOM_RADIO_TRACK_LIST(""RADIO_01_CLASS_ROCK"", ""OFF_ROAD_RADIO_ROCK_LIST"", 1);
AUDIO::SET_CUSTOM_RADIO_TRACK_LIST(""RADIO_06_COUNTRY"", ""MAGDEMO2_RADIO_DINGHY"", 1);
AUDIO::SET_CUSTOM_RADIO_TRACK_LIST(""RADIO_16_SILVERLAKE"", ""SEA_RACE_RADIO_PLAYLIST"", 1);
AUDIO::SET_CUSTOM_RADIO_TRACK_LIST(""RADIO_01_CLASS_ROCK"", ""OFF_ROAD_RADIO_ROCK_LIST"", 1);
```"
AUDIO,0xACF57305B12AF907,SET_EMITTER_RADIO_STATION,"emitterName:char*, radioStation:char*",void,
AUDIO,0x3B4BF5F0859204D9,SET_CUTSCENE_AUDIO_OVERRIDE,name:char*,void,"```
All occurrences found in b617d, sorted alphabetically and identical lines removed:   
AUDIO::SET_CUTSCENE_AUDIO_OVERRIDE(""_AK"");  
AUDIO::SET_CUTSCENE_AUDIO_OVERRIDE(""_CUSTOM"");  
AUDIO::SET_CUTSCENE_AUDIO_OVERRIDE(""_TOOTHLESS"");  
```"
AUDIO,0xF7F26C6E9CC9EBB8,SET_FRONTEND_RADIO_ACTIVE,active:BOOL,void,
AUDIO,0x3BD3F52BA9B1E4E8,SET_GPS_ACTIVE,active:BOOL,void,
AUDIO,0x76D683C108594D0E,SET_HORN_ENABLED,"vehicle:Vehicle, toggle:BOOL",void,
AUDIO,0x88795F13FACDA88D,SET_INITIAL_PLAYER_STATION,radioStation:char*,void,
AUDIO,0xBF286C554784F3DF,SET_MOBILE_PHONE_RADIO_STATE,state:BOOL,void,
AUDIO,0x1098355A16064BB3,SET_MOBILE_RADIO_ENABLED_DURING_GAMEPLAY,toggle:BOOL,void,
AUDIO,0x29DA3CA8D8B2692D,_SET_PED_AUDIO_FOOTSTEP_QUIET,"ped:Ped, toggle:BOOL",void,"```
Enables/disables ped's ""quiet"" footstep sound.
```

```
NativeDB Introduced: v1493
```"
AUDIO,0xB6AE90EDDE95C762,SET_MICROPHONE_POSITION,"p0:BOOL, x1:float, y1:float, z1:float, x2:float, y2:float, z2:float, x3:float, y3:float, z3:float",void,"```
If this is the correct name, what microphone? I know your TV isn't going to reach out and adjust your headset so..  
```"
AUDIO,0x0653B735BFBDFE87,_SET_PED_AUDIO_FOOTSTEP_LOUD,"ped:Ped, toggle:BOOL",void,"```
Enables/disables ped's ""loud"" footstep sound.
```

```
NativeDB Introduced: v1493
```"
AUDIO,0xA5342D390CDA41D6,_SET_PED_AUDIO_GENDER,"ped:Ped, p1:BOOL",void,
AUDIO,0x40CF0D12D142A9E8,_SET_PED_SCREAM,ped:Ped,void,"```
Assigns some ambient voice to the ped.  
```"
AUDIO,0x4ADA3F19BE4A6047,_SET_PED_TALK,ped:Ped,void,"```
Speech related.  
```"
AUDIO,0x95D2D383D5396B8A,SET_PED_IS_DRUNK,"ped:Ped, toggle:BOOL",void,"```
Sets the ped drunk sounds.  Only works with PLAYER_PED_ID
====================================================
As mentioned above, this only sets the drunk sound to ped/player.
To give the Ped a drunk effect with drunk walking animation try using SET_PED_MOVEMENT_CLIPSET
Below is an example
if (!Function.Call<bool>(Hash.HAS_ANIM_SET_LOADED, ""move_m@drunk@verydrunk""))
                {
                    Function.Call(Hash.REQUEST_ANIM_SET, ""move_m@drunk@verydrunk"");
                }
                Function.Call(Hash.SET_PED_MOVEMENT_CLIPSET, Ped.Handle, ""move_m@drunk@verydrunk"", 0x3E800000);
And to stop the effect use
RESET_PED_MOVEMENT_CLIPSET
```"
AUDIO,0x0BABC1345ABBFB16,_SET_PED_VOICE_GROUP_RACE,"ped:Ped, voiceGroupHash:Hash",void,"```
Dat151RelType == 29
```

```
NativeDB Introduced: v2699
```"
AUDIO,0xEA241BB04110F091,SET_PLAYER_ANGRY,"ped:Ped, toggle:BOOL",void,
AUDIO,0x7CDC8C3B89F661B3,_SET_PED_VOICE_GROUP,"ped:Ped, voiceGroupHash:Hash",void,"```
From the scripts:
AUDIO::_SET_PED_VOICE_GROUP(PLAYER::PLAYER_PED_ID(), MISC::GET_HASH_KEY(""PAIGE_PVG""));
AUDIO::_SET_PED_VOICE_GROUP(PLAYER::PLAYER_PED_ID(), MISC::GET_HASH_KEY(""TALINA_PVG""));
AUDIO::_SET_PED_VOICE_GROUP(PLAYER::PLAYER_PED_ID(), MISC::GET_HASH_KEY(""FEMALE_LOST_BLACK_PVG""));
AUDIO::_SET_PED_VOICE_GROUP(PLAYER::PLAYER_PED_ID(), MISC::GET_HASH_KEY(""FEMALE_LOST_WHITE_PVG""));
```"
AUDIO,0x044DBAD7A7FA2BE5,SET_PORTAL_SETTINGS_OVERRIDE,"p0:char*, p1:char*",void,"```
Found in the b617d scripts, duplicates removed:
AUDIO::_044DBAD7A7FA2BE5(""V_CARSHOWROOM_PS_WINDOW_UNBROKEN"", ""V_CARSHOWROOM_PS_WINDOW_BROKEN"");
 AUDIO::_044DBAD7A7FA2BE5(""V_CIA_PS_WINDOW_UNBROKEN"", ""V_CIA_PS_WINDOW_BROKEN"");
 AUDIO::_044DBAD7A7FA2BE5(""V_DLC_HEIST_APARTMENT_DOOR_CLOSED"", ""V_DLC_HEIST_APARTMENT_DOOR_OPEN"");
 AUDIO::_044DBAD7A7FA2BE5(""V_FINALEBANK_PS_VAULT_INTACT"", ""V_FINALEBANK_PS_VAULT_BLOWN"");
 AUDIO::_044DBAD7A7FA2BE5(""V_MICHAEL_PS_BATHROOM_WITH_WINDOW"", ""V_MICHAEL_PS_BATHROOM_WITHOUT_WINDOW"");
```"
AUDIO,0x4CAFEBFA21EC188D,_SET_RADIO_STATION_IS_VISIBLE,"radioStation:char*, toggle:BOOL",void,"Doesn't have an effect in Story Mode.

```
NativeDB Introduced: v2372
```"
AUDIO,0xC1AA9F53CE982990,SET_RADIO_AUTO_UNFREEZE,toggle:BOOL,void,
AUDIO,0x2C96CDB04FCA358E,SET_RADIO_FRONTEND_FADE_TIME,fadeTime:float,void,
AUDIO,0xC69EDA28699D5107,SET_RADIO_TO_STATION_NAME,stationName:char*,void,"```
For a full list, see here: pastebin.com/Kj9t38KF  
```"
AUDIO,0x774BD811F656A122,SET_RADIO_STATION_MUSIC_ONLY,"radioStation:char*, toggle:BOOL",void,"```
6 calls in the b617d scripts, removed identical lines:
AUDIO::SET_RADIO_STATION_MUSIC_ONLY(""RADIO_01_CLASS_ROCK"", 1);
AUDIO::SET_RADIO_STATION_MUSIC_ONLY(AUDIO::GET_RADIO_STATION_NAME(10), 0);
AUDIO::SET_RADIO_STATION_MUSIC_ONLY(AUDIO::GET_RADIO_STATION_NAME(10), 1);
```"
AUDIO,0xA619B168B8A8570F,SET_RADIO_TO_STATION_INDEX,radioStation:int,void,"```
Sets radio station by index.  
```"
AUDIO,0x2CB0075110BE1E56,_SET_RADIO_TRACK_MIX,"radioStationName:char*, mixName:char*, p2:int",void,"```
NativeDB Introduced: v1493
```"
AUDIO,0xB39786F201FEE30B,SET_RADIO_TRACK,"radioStation:char*, radioTrack:char*",void,"```
Only found this one in the decompiled scripts:  
AUDIO::SET_RADIO_TRACK(""RADIO_03_HIPHOP_NEW"", ""ARM1_RADIO_STARTS"");  
```"
AUDIO,0x06C0023BED16DD6B,SET_SCRIPT_UPDATE_DOOR_AUDIO,"doorHash:Hash, toggle:BOOL",void,
AUDIO,0x1FEF0683B96EBCF2,SET_SIREN_WITH_NO_DRIVER,"vehicle:Vehicle, toggle:BOOL",void,
AUDIO,0xF584CF8529B51434,_SET_SIREN_KEEP_ON,"vehicle:Vehicle, toggle:BOOL",void,"```
NativeDB Introduced: v2372
```"
AUDIO,0x399D2D3B33F1B8EB,SET_STATIC_EMITTER_ENABLED,"emitterName:char*, toggle:BOOL",void,"```
Example:
AUDIO::SET_STATIC_EMITTER_ENABLED((Any*)""LOS_SANTOS_VANILLA_UNICORN_01_STAGE"", false);    AUDIO::SET_STATIC_EMITTER_ENABLED((Any*)""LOS_SANTOS_VANILLA_UNICORN_02_MAIN_ROOM"", false);    AUDIO::SET_STATIC_EMITTER_ENABLED((Any*)""LOS_SANTOS_VANILLA_UNICORN_03_BACK_ROOM"", false);
This turns off surrounding sounds not connected directly to peds.
```"
AUDIO,0x19F21E63AE6EAE4E,SET_USER_RADIO_CONTROL_ENABLED,toggle:BOOL,void,
AUDIO,0x950A154B8DAB6185,_SET_SYNCHRONIZED_AUDIO_EVENT_POSITION_THIS_FRAME,"p0:char*, p1:Entity",void,"```
Sets the position of the audio event to the entity's position for one frame(?)
if (l_8C3 == 0) {
    sub_27fd1(0, -1, 1);
    if (PED::IS_SYNCHRONIZED_SCENE_RUNNING(l_87D)) {
        AUDIO::STOP_SYNCHRONIZED_AUDIO_EVENT(l_87D);
    }
    if (sub_7dd(l_A00)) {
        AUDIO::_950A154B8DAB6185(""PAP2_IG1_POPPYSEX"", l_A00);
    }
    sub_91c(""TK************ SETTING SYNCH SCENE AUDIO POSITION THIS FRAME ************TK"");
    l_8C3 = 1;
}
--
Found in the b617d scripts, duplicates removed:
AUDIO::_950A154B8DAB6185(""CAR_5_IG_6"", l_7FE[1/*1*/]);
AUDIO::_950A154B8DAB6185(""EX03_TRAIN_BIKE_LAND"",   PLAYER::PLAYER_PED_ID());
AUDIO::_950A154B8DAB6185(""FBI_2_MCS_1_LeadIn"", l_40[2/*1*/]);
AUDIO::_950A154B8DAB6185(""FIN_C2_MCS_1"", l_24C[0/*1*/]);
AUDIO::_950A154B8DAB6185(""MNT_DNC"", l_5F);
AUDIO::_950A154B8DAB6185(""PAP2_IG1_POPPYSEX"", l_A00);
```"
AUDIO,0xBCC29F935ED07688,_SET_VARIABLE_ON_CUTSCENE_AUDIO,"variableName:char*, value:float",void,"```
SET_VARIABLE_ON_*
```"
AUDIO,0xAD6B3148A78AE9B6,SET_VARIABLE_ON_SOUND,"soundId:int, variableName:char*, value:float",void,
AUDIO,0x2F9D3834AEB9EF79,SET_VARIABLE_ON_STREAM,"p0:char*, p1:float",void,"```
From the scripts, p0:  
""ArmWrestlingIntensity"",  
""INOUT"",  
""Monkey_Stream"",  
""ZoomLevel""  
```"
AUDIO,0x3E45765F3FBB582F,_SET_VEH_HAS_RADIO_OVERRIDE,vehicle:Vehicle,void,"```
NativeDB Introduced: v2372
```"
AUDIO,0x733ADF241531E5C2,SET_VARIABLE_ON_UNDER_WATER_STREAM,"variableName:char*, value:float",void,"```
AUDIO::SET_VARIABLE_ON_UNDER_WATER_STREAM(""inTunnel"", 1.0);
AUDIO::SET_VARIABLE_ON_UNDER_WATER_STREAM(""inTunnel"", 0.0);
```"
AUDIO,0x1B9C0099CB942AC6,SET_VEH_RADIO_STATION,"vehicle:Vehicle, radioStation:char*",void,"```
For a full list, see here: pastebin.com/Kj9t38KF  
```"
AUDIO,0x59E7B488451F4D3A,SET_VEHICLE_AUDIO_ENGINE_DAMAGE_FACTOR,"vehicle:Vehicle, damageFactor:float",void,
AUDIO,0x01BB4D577D38BD9E,SET_VEHICLE_AUDIO_BODY_DAMAGE_FACTOR,"vehicle:Vehicle, intensity:float",void,Vehicle will make a 'rattling' noise when decelerating
AUDIO,0x4A04DE7CAB2739A1,SET_VEHICLE_BOOST_ACTIVE,"vehicle:Vehicle, toggle:BOOL",void,"```
SET_VEHICLE_BOOST_ACTIVE(vehicle, 1, 0);  
SET_VEHICLE_BOOST_ACTIVE(vehicle, 0, 0);   
Will give a boost-soundeffect.  
```"
AUDIO,0x3B988190C0AA6C0B,SET_VEHICLE_RADIO_ENABLED,"vehicle:Vehicle, toggle:BOOL",void,"```
can't seem to enable radio on cop cars etc  
```"
AUDIO,0xBB6F1CAEC68B0BCE,SET_VEHICLE_RADIO_LOUD,"vehicle:Vehicle, toggle:BOOL",void,
AUDIO,0x0350E7E17BA767D0,_SET_VEHICLE_HORN_VARIATION,"vehicle:Vehicle, value:int",void,"```
NativeDB Introduced: v1365
```"
AUDIO,0xF1F8157B8C3F171C,SET_VEHICLE_STARTUP_REV_SOUND,"vehicle:Vehicle, p1:char*, p2:char*",void,"Overrides the vehicle's startup engine rev sound.

2 calls found in the b617d scripts:

```cpp
AUDIO::SET_VEHICLE_STARTUP_REV_SOUND(l_A42, ""Franklin_Bike_Rev"", ""BIG_SCORE_3A_SOUNDS"");  
AUDIO::SET_VEHICLE_STARTUP_REV_SOUND(l_166, ""Trevor_Revs_Off"", ""PALETO_SCORE_SETUP_SOUNDS"");
```"
AUDIO,0x6DDBBDD98E2E9C25,SKIP_RADIO_FORWARD,,void,
AUDIO,0x9663FE6B7A61EB00,SKIP_TO_NEXT_SCRIPTED_CONVERSATION_LINE,,void,
AUDIO,0x9C11908013EA4715,_SOUND_VEHICLE_HORN_THIS_FRAME,vehicle:Vehicle,void,"```
SET_*
```"
